"UniqueID","Popular.fctr","Popular.fctr.predict.All.X.glm.prob","Popular.fctr.predict.All.X.glm","Popular.fctr.predict.All.X.glm.accurate"
1891,"Y",0.236949132718353,"N",FALSE
1890,"Y",0.752928627171976,"Y",TRUE
1884,"N",0.107074424501239,"N",TRUE
1881,"N",0.00864036893300583,"N",TRUE
1879,"N",0.00580226287604524,"N",TRUE
1878,"N",0.219177333142023,"N",TRUE
1877,"N",0.113326501275239,"N",TRUE
1872,"N",0.00274844934676049,"N",TRUE
1870,"N",0.673726607041184,"Y",FALSE
1868,"N",2.22044604925031e-16,"N",TRUE
1865,"N",2.22044604925031e-16,"N",TRUE
1863,"N",0.0120123163617968,"N",TRUE
1862,"N",0.00856681167860918,"N",TRUE
1855,"N",0.176022895431522,"N",TRUE
1853,"Y",0.913790885230488,"Y",TRUE
1852,"N",0.0332986435135488,"N",TRUE
2076,"N",2.22044604925031e-16,"N",TRUE
2069,"N",0.081086377786499,"N",TRUE
2068,"N",3.45553662773678e-09,"N",TRUE
2060,"Y",0.345889027763711,"N",FALSE
2058,"N",0.051190981288953,"N",TRUE
2056,"N",8.21375133744897e-06,"N",TRUE
2052,"Y",0.158364854610327,"N",FALSE
2048,"N",0.158245829777927,"N",TRUE
2047,"N",2.22044604925031e-16,"N",TRUE
2041,"N",0.0526611467318507,"N",TRUE
2039,"N",4.13444490712705e-11,"N",TRUE
2038,"N",0.16278841820829,"N",TRUE
2036,"N",0.00488639983439476,"N",TRUE
2034,"N",0.074704741876888,"N",TRUE
2033,"N",0.00682906905297349,"N",TRUE
2028,"N",2.22044604925031e-16,"N",TRUE
2026,"Y",2.09360145359736e-10,"N",FALSE
2021,"N",0.0277359196035164,"N",TRUE
2016,"N",8.50993929168313e-12,"N",TRUE
2013,"N",0.0942024904476324,"N",TRUE
2011,"N",0.0339402503723722,"N",TRUE
2010,"N",0.192752297350251,"N",TRUE
2008,"N",0.0271269406427189,"N",TRUE
2007,"Y",0.429888950462763,"Y",TRUE
2006,"N",0.000381028353429854,"N",TRUE
2005,"N",9.45811526699077e-11,"N",TRUE
2001,"N",0.0475368944551095,"N",TRUE
1999,"N",1.89948319266563e-09,"N",TRUE
1996,"Y",0.97321275084784,"Y",TRUE
1994,"N",2.22044604925031e-16,"N",TRUE
1993,"N",3.47121830180247e-06,"N",TRUE
1990,"N",0.0175224967705525,"N",TRUE
1984,"N",0.00686695121254983,"N",TRUE
1983,"N",4.54844922952762e-10,"N",TRUE
1980,"N",0.0330272769022255,"N",TRUE
1978,"N",0.00149448424516259,"N",TRUE
1977,"N",0.0214786625124423,"N",TRUE
1973,"N",0.0628193718497506,"N",TRUE
1972,"N",0.083573957145255,"N",TRUE
1970,"N",0.142669598169476,"N",TRUE
1968,"N",0.00145823758337907,"N",TRUE
2104,"N",3.29757132698489e-12,"N",TRUE
2103,"Y",0.0285857278924952,"N",FALSE
2098,"N",1.78042235169898e-10,"N",TRUE
2095,"N",0.140801090503399,"N",TRUE
2092,"N",0.000380166711230958,"N",TRUE
2091,"N",2.22044604925031e-16,"N",TRUE
2088,"Y",0.048434867030441,"N",FALSE
2086,"N",3.07158882265079e-11,"N",TRUE
2085,"N",2.10423396905175e-12,"N",TRUE
2082,"N",0.0244665113852302,"N",TRUE
2124,"N",2.22044604925031e-16,"N",TRUE
2123,"Y",0.496989528329366,"Y",TRUE
2122,"N",0.821453575104516,"Y",FALSE
2118,"N",2.22044604925031e-16,"N",TRUE
2116,"N",0.0273104214712602,"N",TRUE
2115,"Y",0.951186517168958,"Y",TRUE
2114,"N",2.22044604925031e-16,"N",TRUE
2109,"Y",0.20550846528997,"N",FALSE
2108,"N",0.239246019236952,"N",TRUE
2107,"N",0.080287386553343,"N",TRUE
2242,"N",0.04135104924398,"N",TRUE
2240,"N",0.0760172531757291,"N",TRUE
2235,"N",0.0915873746981486,"N",TRUE
2231,"N",0.00174127691880567,"N",TRUE
2229,"N",0.14913332387072,"N",TRUE
2226,"N",0.800690205456508,"Y",FALSE
2224,"N",0.0420228063895028,"N",TRUE
2221,"N",0.0687799623690107,"N",TRUE
2220,"N",1.10200738111308e-10,"N",TRUE
2218,"N",0.305509088637603,"N",TRUE
2216,"N",1.3932105533318e-10,"N",TRUE
2214,"N",0.00257888218485218,"N",TRUE
2213,"N",0.0271611695303353,"N",TRUE
2211,"N",4.69885017056608e-10,"N",TRUE
2208,"N",8.990499962352e-09,"N",TRUE
2206,"N",0.00604319524572012,"N",TRUE
2203,"Y",0.907683970523155,"Y",TRUE
2201,"N",0.0118973761284752,"N",TRUE
2200,"N",2.22044604925031e-16,"N",TRUE
2190,"N",7.84650976493511e-11,"N",TRUE
2183,"N",3.26652184485194e-10,"N",TRUE
2177,"N",0.00583272505460062,"N",TRUE
2171,"Y",0.614603132275887,"Y",TRUE
2169,"N",0.031592572238435,"N",TRUE
2163,"N",0.0914205878808398,"N",TRUE
2160,"N",2.22044604925031e-16,"N",TRUE
2157,"N",8.27380905952514e-09,"N",TRUE
2155,"N",0.0128513443010744,"N",TRUE
2151,"N",3.72934809872703e-12,"N",TRUE
2147,"Y",0.873106279009395,"Y",TRUE
2146,"N",0.0749631967059796,"N",TRUE
2138,"N",3.03926188672783e-10,"N",TRUE
2136,"N",0.714934902973313,"Y",FALSE
2134,"N",0.229853553945341,"N",TRUE
2338,"N",0.00523334603539524,"N",TRUE
2337,"N",5.11367631977556e-10,"N",TRUE
2331,"N",0.0705759458426722,"N",TRUE
2330,"Y",0.188633151812109,"N",FALSE
2328,"N",0.031350417241822,"N",TRUE
2325,"N",2.22044604925031e-16,"N",TRUE
2320,"N",0.00779142420791742,"N",TRUE
2313,"N",0.000704832808638859,"N",TRUE
2311,"N",0.00693337381282697,"N",TRUE
2310,"N",0.0450229505614965,"N",TRUE
2309,"N",0.0489290998458461,"N",TRUE
2306,"Y",0.815085794881816,"Y",TRUE
2302,"N",0.00220696015989172,"N",TRUE
2299,"N",0.078847870654266,"N",TRUE
2295,"N",0.00777249604830142,"N",TRUE
2292,"N",3.09677927468282e-11,"N",TRUE
2291,"Y",0.782939158777691,"Y",TRUE
2290,"N",2.22044604925031e-16,"N",TRUE
2289,"N",2.22044604925031e-16,"N",TRUE
2288,"N",0.0223359165012864,"N",TRUE
2286,"N",1.20975765427071e-10,"N",TRUE
2284,"N",1.42379220688136e-09,"N",TRUE
2279,"N",0.0456076854768165,"N",TRUE
2277,"Y",0.127552398944315,"N",FALSE
2272,"N",0.00350444879661347,"N",TRUE
2264,"N",0.00724891140359264,"N",TRUE
2260,"N",0.00815002422493638,"N",TRUE
2255,"N",0.304322682777377,"N",TRUE
2252,"N",0.0244105956846493,"N",TRUE
2250,"N",0.172113283765971,"N",TRUE
2248,"N",0.143779153534625,"N",TRUE
2247,"Y",0.996855953022374,"Y",TRUE
2246,"N",0.0093168594582893,"N",TRUE
2245,"N",2.99149010024589e-10,"N",TRUE
2444,"N",0.0535669959134742,"N",TRUE
2442,"N",0.0228079656310236,"N",TRUE
2439,"N",2.22044604925031e-16,"N",TRUE
2437,"N",0.0153749838881586,"N",TRUE
2434,"Y",0.262937537956155,"N",FALSE
2432,"N",0.274094374666542,"N",TRUE
2429,"N",9.25404924603462e-11,"N",TRUE
2428,"N",2.22044604925031e-16,"N",TRUE
2427,"N",2.22044604925031e-16,"N",TRUE
2421,"N",0.123447660352978,"N",TRUE
2417,"N",2.22044604925031e-16,"N",TRUE
2416,"N",0.00398065744605001,"N",TRUE
2414,"Y",0.388262446069396,"N",FALSE
2412,"N",0.621371569857154,"Y",FALSE
2405,"N",0.0037531262524386,"N",TRUE
2403,"N",0.159429841601123,"N",TRUE
2399,"N",0.00695209290065101,"N",TRUE
2397,"N",5.33013432640782e-10,"N",TRUE
2389,"N",2.22044604925031e-16,"N",TRUE
2387,"N",1.21840217158225e-11,"N",TRUE
2386,"N",0.118708080415045,"N",TRUE
2382,"N",0.722423369746628,"Y",FALSE
2381,"N",0.0198862507563371,"N",TRUE
2379,"N",2.22044604925031e-16,"N",TRUE
2378,"N",0.0178217742864162,"N",TRUE
2377,"Y",0.950300962705626,"Y",TRUE
2374,"N",0.0137761693447681,"N",TRUE
2371,"N",0.295843880329933,"N",TRUE
2364,"Y",0.997913648668027,"Y",TRUE
2360,"N",2.22044604925031e-16,"N",TRUE
2357,"Y",0.214826825586586,"N",FALSE
2352,"N",4.99025424671968e-06,"N",TRUE
2348,"Y",0.0713780463009916,"N",FALSE
2347,"N",0.435000804281054,"Y",FALSE
2345,"N",0.000833364264460224,"N",TRUE
2546,"N",0.0141437698473457,"N",TRUE
2543,"N",2.22044604925031e-16,"N",TRUE
2538,"Y",0.0709056845696229,"N",FALSE
2533,"N",0.0272596514014223,"N",TRUE
2530,"N",0.00859437958379424,"N",TRUE
2527,"Y",2.22044604925031e-16,"N",FALSE
2526,"N",0.0214608678902729,"N",TRUE
2525,"N",1.18002079285741e-10,"N",TRUE
2523,"N",0.0406125907862821,"N",TRUE
2515,"Y",0.344894094410944,"N",FALSE
2514,"N",2.22044604925031e-16,"N",TRUE
2511,"N",0.00714493565773375,"N",TRUE
2509,"N",2.22044604925031e-16,"N",TRUE
2507,"N",0.39390424743535,"N",TRUE
2506,"N",2.22044604925031e-16,"N",TRUE
2502,"N",0.0169971123415339,"N",TRUE
2497,"N",0.0527380455760352,"N",TRUE
2487,"N",0.00242820317328461,"N",TRUE
2485,"N",4.17795871551446e-11,"N",TRUE
2483,"N",0.249587139245297,"N",TRUE
2481,"N",0.0425356229101794,"N",TRUE
2479,"N",0.204527533818361,"N",TRUE
2477,"N",2.22044604925031e-16,"N",TRUE
2475,"N",2.22044604925031e-16,"N",TRUE
2474,"N",0.01762355531505,"N",TRUE
2467,"Y",0.833718219145393,"Y",TRUE
2465,"Y",0.701315251527769,"Y",TRUE
2461,"N",0.0731044660838386,"N",TRUE
2459,"N",0.00479405930113812,"N",TRUE
2458,"Y",0.497093010489468,"Y",TRUE
2648,"N",2.22044604925031e-16,"N",TRUE
2647,"N",1.2843074095708e-13,"N",TRUE
2646,"N",0.0348817936371976,"N",TRUE
2645,"N",0.0301012300764096,"N",TRUE
2644,"N",2.22044604925031e-16,"N",TRUE
2641,"N",0.0198150357799426,"N",TRUE
2636,"N",8.88892635343008e-11,"N",TRUE
2633,"N",0.108904108634222,"N",TRUE
2632,"N",1.15460818281118e-11,"N",TRUE
2625,"N",0.00793843231597681,"N",TRUE
2624,"N",0.0525448410084106,"N",TRUE
2619,"Y",0.867516663978452,"Y",TRUE
2617,"N",1.07189439668502e-11,"N",TRUE
2613,"N",1.21041003632355e-10,"N",TRUE
2612,"Y",0.446595052565521,"Y",TRUE
2611,"N",0.00451556024570491,"N",TRUE
2604,"Y",0.105991940892142,"N",FALSE
2597,"N",0.00455155768100335,"N",TRUE
2595,"N",0.0362327729633373,"N",TRUE
2593,"N",0.283890840916898,"N",TRUE
2584,"N",0.0474340019820623,"N",TRUE
2583,"Y",0.3747564761515,"N",FALSE
2580,"N",0.00785844356695834,"N",TRUE
2574,"N",0.174550739852635,"N",TRUE
2571,"N",0.128768787093222,"N",TRUE
2566,"N",0.173081790287643,"N",TRUE
2564,"N",0.0339259336897489,"N",TRUE
2561,"N",0.0490578342445892,"N",TRUE
2663,"N",0.00039807873634361,"N",TRUE
2659,"N",0.0131785465462898,"N",TRUE
2653,"N",0.016393693041105,"N",TRUE
2651,"Y",0.989386805577971,"Y",TRUE
2686,"N",0.0471158467293955,"N",TRUE
2684,"N",0.0310121713733692,"N",TRUE
2679,"N",2.22044604925031e-16,"N",TRUE
2676,"N",8.09367447418799e-10,"N",TRUE
2674,"N",0.0397117378561825,"N",TRUE
2671,"Y",0.995072119889922,"Y",TRUE
2668,"N",0.719255248805538,"Y",FALSE
2666,"N",0.00149844252982345,"N",TRUE
2665,"Y",0.457177304045237,"Y",TRUE
2789,"N",2.22044604925031e-16,"N",TRUE
2787,"N",0.0398205007306241,"N",TRUE
2785,"N",0.0201707151245857,"N",TRUE
2779,"N",0.0536048990722351,"N",TRUE
2774,"N",2.22044604925031e-16,"N",TRUE
2773,"N",2.22044604925031e-16,"N",TRUE
2770,"N",1.47803048447801e-11,"N",TRUE
2766,"N",0.0594166681419211,"N",TRUE
2763,"Y",0.751461561941568,"Y",TRUE
2762,"N",0.263094247300695,"N",TRUE
2760,"N",0.0196554206134977,"N",TRUE
2758,"N",0.00180304422787078,"N",TRUE
2754,"N",0.0306391933700841,"N",TRUE
2744,"N",3.24617029551523e-10,"N",TRUE
2741,"N",0.0125348836451979,"N",TRUE
2740,"N",8.60407639525667e-11,"N",TRUE
2735,"N",0.0248035952340098,"N",TRUE
2722,"N",0.0290103496827978,"N",TRUE
2720,"N",2.22044604925031e-16,"N",TRUE
2716,"Y",0.259952112681938,"N",FALSE
2712,"N",1.93818742187955e-05,"N",TRUE
2711,"N",2.47829086532732e-10,"N",TRUE
2709,"Y",0.720899109862137,"Y",TRUE
2708,"N",0.775402496260467,"Y",FALSE
2707,"Y",0.918290854145412,"Y",TRUE
2705,"N",0.00945458947328685,"N",TRUE
2701,"N",0.0643689014262553,"N",TRUE
2697,"N",0.0355349508646546,"N",TRUE
2694,"Y",0.56179831811028,"Y",TRUE
2692,"N",0.0621476308554026,"N",TRUE
2889,"N",0.00230997905880585,"N",TRUE
2888,"N",2.22044604925031e-16,"N",TRUE
2884,"N",0.069737905152946,"N",TRUE
2862,"N",0.00015807346928081,"N",TRUE
2857,"N",2.22044604925031e-16,"N",TRUE
2856,"N",2.22044604925031e-16,"N",TRUE
2849,"Y",0.185247560178065,"N",FALSE
2847,"Y",0.651817088213371,"Y",TRUE
2845,"N",0.00706425915087321,"N",TRUE
2844,"N",0.000793486838495679,"N",TRUE
2838,"N",9.09666236289571e-11,"N",TRUE
2832,"Y",0.603222709448689,"Y",TRUE
2830,"N",0.000796297826864293,"N",TRUE
2829,"N",0.00831253141754113,"N",TRUE
2828,"N",0.0157777662155638,"N",TRUE
2827,"N",0.120092469490194,"N",TRUE
2822,"N",0.0171535555147649,"N",TRUE
2819,"N",0.842972885482337,"Y",FALSE
2818,"N",0.00244949672036931,"N",TRUE
2817,"Y",0.556227430976263,"Y",TRUE
2810,"N",0.00170179236602559,"N",TRUE
2801,"N",0.0131940683061777,"N",TRUE
2800,"N",0.422932450161555,"Y",FALSE
2790,"Y",0.651461461101403,"Y",TRUE
2984,"N",2.22044604925031e-16,"N",TRUE
2975,"N",0.079361099039542,"N",TRUE
2974,"N",0.0218063724897834,"N",TRUE
2973,"N",4.57249075701224e-11,"N",TRUE
2971,"N",2.22044604925031e-16,"N",TRUE
2969,"N",1.52813252372738e-08,"N",TRUE
2968,"N",0.0817772492420965,"N",TRUE
2966,"N",0.0112797652971663,"N",TRUE
2965,"Y",0.741890997002409,"Y",TRUE
2960,"N",0.204502798307798,"N",TRUE
2956,"N",0.0470399550631007,"N",TRUE
2955,"N",0.554189545097386,"Y",FALSE
2954,"N",0.0633154614782957,"N",TRUE
2953,"N",0.00252716715750768,"N",TRUE
2951,"N",7.92687773857067e-11,"N",TRUE
2950,"N",0.0313083704475833,"N",TRUE
2948,"N",0.187481843264729,"N",TRUE
2947,"N",0.0144623641736914,"N",TRUE
2945,"Y",0.996467328780675,"Y",TRUE
2944,"N",0.0694324848663828,"N",TRUE
2936,"Y",0.716918993807405,"Y",TRUE
2931,"N",0.00110867356481444,"N",TRUE
2929,"N",0.0284067908234549,"N",TRUE
2927,"N",0.0042158558429201,"N",TRUE
2926,"N",2.22044604925031e-16,"N",TRUE
2924,"N",0.112293785846716,"N",TRUE
2923,"N",0.0299700159194675,"N",TRUE
2922,"N",0.00150592193035239,"N",TRUE
2921,"N",2.22044604925031e-16,"N",TRUE
2914,"N",0.00229308509955028,"N",TRUE
2909,"N",0.0192687337173752,"N",TRUE
2908,"N",0.167889647360608,"N",TRUE
2905,"N",0.0244962320789902,"N",TRUE
2901,"Y",0.922263169346036,"Y",TRUE
2897,"Y",0.184400380708571,"N",FALSE
2893,"N",0.0160085383744722,"N",TRUE
3085,"N",0.0798124210133643,"N",TRUE
3077,"N",0.0377336653015266,"N",TRUE
3076,"Y",0.00338921815536021,"N",FALSE
3075,"N",4.49554413910017e-13,"N",TRUE
3074,"Y",0.051822364461894,"N",FALSE
3072,"N",2.22044604925031e-16,"N",TRUE
3060,"N",0.0133380535051868,"N",TRUE
3053,"N",0.154554959127132,"N",TRUE
3050,"Y",0.0669766118094532,"N",FALSE
3043,"N",1.48323863707272e-11,"N",TRUE
3042,"N",1.96526480905114e-09,"N",TRUE
3037,"N",0.0599657786911214,"N",TRUE
3035,"Y",0.701209612260154,"Y",TRUE
3033,"N",0.0310914754454102,"N",TRUE
3030,"N",0.0341008740304142,"N",TRUE
3026,"N",0.136724030259792,"N",TRUE
3025,"N",0.0145015257658661,"N",TRUE
3022,"Y",0.687994991943436,"Y",TRUE
3021,"N",0.0389821908285918,"N",TRUE
3020,"N",0.0410268879665456,"N",TRUE
3016,"N",0.0212326486086223,"N",TRUE
3011,"N",0.000755407583271313,"N",TRUE
3009,"N",0.0171222060864193,"N",TRUE
3006,"Y",0.867721221474776,"Y",TRUE
3002,"N",1.38859484116838e-10,"N",TRUE
3001,"N",0.0819835491235793,"N",TRUE
2997,"N",0.417852669744797,"Y",FALSE
2996,"N",0.0587216312348727,"N",TRUE
2994,"N",0.0175614155539948,"N",TRUE
2991,"Y",0.127202290672878,"N",FALSE
2987,"N",0.00253299201090947,"N",TRUE
3178,"N",0.0455681596987594,"N",TRUE
3175,"N",2.22044604925031e-16,"N",TRUE
3174,"N",2.22044604925031e-16,"N",TRUE
3173,"N",0.0421719362804165,"N",TRUE
3163,"N",2.22044604925031e-16,"N",TRUE
3160,"Y",0.940955538129014,"Y",TRUE
3157,"N",0.0363310469093394,"N",TRUE
3156,"Y",0.040437614495934,"N",FALSE
3154,"N",0.0187478921835157,"N",TRUE
3153,"N",0.257880171878813,"N",TRUE
3150,"N",4.60577427784542e-12,"N",TRUE
3146,"N",2.06683599561685e-11,"N",TRUE
3144,"N",0.0745047830228327,"N",TRUE
3141,"N",0.00151301791043315,"N",TRUE
3138,"N",0.00179482766741068,"N",TRUE
3135,"N",0.0170026106192287,"N",TRUE
3127,"N",0.0831967425645902,"N",TRUE
3126,"N",0.00445690267374311,"N",TRUE
3121,"N",0.00754046465710049,"N",TRUE
3120,"N",0.0601444508820309,"N",TRUE
3117,"N",1,"Y",FALSE
3114,"N",0.0098527609516767,"N",TRUE
3111,"N",0.00654925955406468,"N",TRUE
3108,"N",0.0300663483745584,"N",TRUE
3105,"N",0.0679071065216866,"N",TRUE
3103,"N",0.00508979883774521,"N",TRUE
3100,"N",1.19662726648016e-05,"N",TRUE
3093,"N",5.07332251484825e-10,"N",TRUE
3090,"N",0.227718261134777,"N",TRUE
3087,"N",0.0239209644819119,"N",TRUE
3188,"Y",0.222933543926365,"N",FALSE
3187,"N",4.6268539011014e-13,"N",TRUE
3186,"N",2.22044604925031e-16,"N",TRUE
3183,"N",0.152116904209551,"N",TRUE
3181,"N",2.42651588794094e-10,"N",TRUE
3210,"Y",0.909973218569066,"Y",TRUE
3208,"N",2.22044604925031e-16,"N",TRUE
3207,"N",0.0520830653227253,"N",TRUE
3206,"N",0.100267867701346,"N",TRUE
3202,"N",1.12178207827433e-10,"N",TRUE
3201,"N",0.0171586923173229,"N",TRUE
3200,"Y",0.712000787016627,"Y",TRUE
3196,"N",0.359514701672834,"N",TRUE
3194,"Y",0.922986912833576,"Y",TRUE
3191,"Y",0.854441944794164,"Y",TRUE
3291,"N",0.100121671058546,"N",TRUE
3289,"N",0.0788987393666875,"N",TRUE
3284,"N",2.22044604925031e-16,"N",TRUE
3279,"N",2.22044604925031e-16,"N",TRUE
3277,"N",7.04584416824014e-12,"N",TRUE
3275,"N",1.63685922258273e-11,"N",TRUE
3274,"N",0.00237467226349156,"N",TRUE
3272,"N",0.0113671850906221,"N",TRUE
3266,"N",0.0368386817928339,"N",TRUE
3265,"N",2.22044604925031e-16,"N",TRUE
3263,"Y",0.109040657672287,"N",FALSE
3262,"Y",0.877458194296501,"Y",TRUE
3258,"N",0.932319453918469,"Y",FALSE
3256,"N",0.0182720808885779,"N",TRUE
3250,"N",2.22044604925031e-16,"N",TRUE
3248,"N",3.22474083899187e-11,"N",TRUE
3247,"N",0.164405777135672,"N",TRUE
3244,"N",0.00211820658534592,"N",TRUE
3243,"Y",0.947335606867135,"Y",TRUE
3242,"N",0.0148536604624132,"N",TRUE
3236,"N",0.0292590390923126,"N",TRUE
3235,"Y",0.161743609534496,"N",FALSE
3232,"Y",0.855372987462455,"Y",TRUE
3230,"Y",0.887552731232586,"Y",TRUE
3227,"Y",0.880456343763493,"Y",TRUE
3225,"N",0.0485794237421599,"N",TRUE
3222,"N",2.14646344063586e-10,"N",TRUE
3217,"N",0.0189220964614914,"N",TRUE
3216,"Y",0.0971484797019374,"N",FALSE
3211,"Y",0.865664401080683,"Y",TRUE
3388,"N",2.22044604925031e-16,"N",TRUE
3384,"N",0.0180757007174254,"N",TRUE
3383,"N",2.22044604925031e-16,"N",TRUE
3377,"N",2.22044604925031e-16,"N",TRUE
3374,"N",3.53343489804426e-11,"N",TRUE
3371,"N",1.96014951436979e-10,"N",TRUE
3370,"N",0.0257019036672648,"N",TRUE
3369,"N",2.22044604925031e-16,"N",TRUE
3366,"Y",0.0858622249199351,"N",FALSE
3363,"N",4.74044157198498e-10,"N",TRUE
3362,"N",0.0318960451492936,"N",TRUE
3361,"N",0.00870833876464387,"N",TRUE
3359,"N",1.04889352067996e-10,"N",TRUE
3357,"Y",0.603191116210572,"Y",TRUE
3355,"N",0.0112389900161882,"N",TRUE
3352,"N",0.00310183082590652,"N",TRUE
3350,"N",0.49447533771663,"Y",FALSE
3349,"N",4.86940228696494e-11,"N",TRUE
3346,"N",6.76897364278469e-12,"N",TRUE
3345,"N",9.4128307853283e-12,"N",TRUE
3342,"Y",0.959204354952809,"Y",TRUE
3338,"N",0.00220575241580258,"N",TRUE
3329,"N",0.00568383151748953,"N",TRUE
3328,"Y",0.782005901283158,"Y",TRUE
3324,"N",1.23245526768531e-11,"N",TRUE
3319,"N",2.99303001258699e-11,"N",TRUE
3318,"N",0.0250274572420979,"N",TRUE
3317,"N",0.0817884757030056,"N",TRUE
3315,"N",0.0215010049136573,"N",TRUE
3308,"N",0.0726452098320258,"N",TRUE
3307,"N",8.01237646166129e-12,"N",TRUE
3306,"Y",0.774567629487883,"Y",TRUE
3302,"N",0.00627311848077686,"N",TRUE
3297,"N",0.0345542175736791,"N",TRUE
3481,"N",2.22044604925031e-16,"N",TRUE
3480,"N",2.22044604925031e-16,"N",TRUE
3479,"N",0.0364019211227111,"N",TRUE
3478,"N",0.00924512624158111,"N",TRUE
3475,"N",2.88401635474093e-11,"N",TRUE
3472,"Y",0.0374626810018377,"N",FALSE
3469,"N",8.09915783078688e-11,"N",TRUE
3468,"N",0.0134738280527031,"N",TRUE
3462,"N",2.48918095547206e-10,"N",TRUE
3461,"N",5.77672822426674e-11,"N",TRUE
3458,"N",2.22044604925031e-16,"N",TRUE
3457,"N",0.042798797047763,"N",TRUE
3447,"N",0.00607609715603698,"N",TRUE
3443,"N",0.00030824702140139,"N",TRUE
3442,"N",1.97900681321615e-11,"N",TRUE
3441,"N",0.00344787522419666,"N",TRUE
3435,"N",2.22044604925031e-16,"N",TRUE
3432,"N",0.00454969197159139,"N",TRUE
3430,"N",2.79284257660261e-11,"N",TRUE
3429,"N",0.0105058346159379,"N",TRUE
3428,"N",1.60767663977427e-10,"N",TRUE
3425,"N",0.0495094396228498,"N",TRUE
3424,"N",0.0156218930216692,"N",TRUE
3423,"Y",0.449393090921632,"Y",TRUE
3419,"N",0.0337940150453749,"N",TRUE
3417,"Y",0.0345844107095348,"N",FALSE
3415,"N",0.280763821563293,"N",TRUE
3403,"N",0.0172069833781767,"N",TRUE
3400,"Y",0.97483541400043,"Y",TRUE
3399,"N",0.0292748173617272,"N",TRUE
3393,"N",3.80297927275827e-10,"N",TRUE
3392,"Y",0.955824954754263,"Y",TRUE
3390,"N",0.02757432471531,"N",TRUE
3583,"N",0.0971222742923543,"N",TRUE
3580,"N",0.0321509313074826,"N",TRUE
3578,"N",2.22044604925031e-16,"N",TRUE
3574,"Y",0.465170236861292,"Y",TRUE
3572,"N",0.0237984261752016,"N",TRUE
3571,"N",0.00192645849874553,"N",TRUE
3570,"N",5.09810641676598e-10,"N",TRUE
3566,"N",0.00995156786225202,"N",TRUE
3565,"N",3.36506510715475e-12,"N",TRUE
3562,"N",2.22044604925031e-16,"N",TRUE
3561,"N",0.0276994125634096,"N",TRUE
3557,"N",0.478589397775653,"Y",FALSE
3551,"N",2.22044604925031e-16,"N",TRUE
3549,"N",0.277803540166579,"N",TRUE
3548,"N",4.0818439735356e-10,"N",TRUE
3543,"Y",0.929015833469851,"Y",TRUE
3542,"N",2.20178419477611e-11,"N",TRUE
3540,"N",0.0148532629315694,"N",TRUE
3538,"Y",0.840119044063232,"Y",TRUE
3534,"N",1,"Y",FALSE
3528,"N",0.0307524559695201,"N",TRUE
3527,"N",1.10308460390205e-10,"N",TRUE
3515,"N",0.000766264771238831,"N",TRUE
3514,"N",0.0371487633913054,"N",TRUE
3513,"N",0.0666860198760081,"N",TRUE
3505,"N",0.083986656573729,"N",TRUE
3504,"N",0.203600677473718,"N",TRUE
3503,"N",0.0287274386931117,"N",TRUE
3502,"N",0.0173208546205493,"N",TRUE
3497,"Y",0.932994664303372,"Y",TRUE
3496,"N",0.0354485412139696,"N",TRUE
3495,"N",0.016182825851603,"N",TRUE
3494,"Y",0.911337700343793,"Y",TRUE
3492,"Y",0.0727561065400811,"N",FALSE
3491,"N",5.68790760065506e-11,"N",TRUE
3489,"N",0.0857101104750016,"N",TRUE
3488,"N",0.0661232905487317,"N",TRUE
3487,"N",2.20093142912941e-12,"N",TRUE
3485,"Y",0.261267226802602,"N",FALSE
3679,"N",0.231182437067338,"N",TRUE
3673,"N",0.0588766679509,"N",TRUE
3672,"N",0.0466047598891333,"N",TRUE
3670,"N",0.380975282672071,"N",TRUE
3669,"N",0.0493063749300462,"N",TRUE
3666,"N",1.0016705256669e-10,"N",TRUE
3661,"N",8.1559890956041e-13,"N",TRUE
3655,"N",1.49832316197236e-09,"N",TRUE
3654,"N",1.5180753048368e-10,"N",TRUE
3653,"N",0.0123362530649002,"N",TRUE
3650,"Y",0.136049998309748,"N",FALSE
3649,"N",0.443443669582835,"Y",FALSE
3648,"N",2.19896647807767e-10,"N",TRUE
3646,"N",2.36913930951246e-12,"N",TRUE
3640,"N",0.00574767798513662,"N",TRUE
3631,"N",0.00105442485859378,"N",TRUE
3630,"N",0.00381944100007295,"N",TRUE
3625,"N",0.00411083622655809,"N",TRUE
3621,"Y",0.875670784966339,"Y",TRUE
3617,"N",2.22044604925031e-16,"N",TRUE
3615,"N",0.000218922810512359,"N",TRUE
3609,"N",0.0496357207398826,"N",TRUE
3598,"N",0.664899388993847,"Y",FALSE
3596,"N",6.74366386190545e-12,"N",TRUE
3592,"N",0.402744295248598,"Y",FALSE
3591,"Y",0.661417085048916,"Y",TRUE
3585,"N",0.0123538631360279,"N",TRUE
3695,"N",2.60725245402347e-12,"N",TRUE
3693,"Y",0.997556638100306,"Y",TRUE
3690,"N",0.0126462665401446,"N",TRUE
3688,"Y",0.99456134513593,"Y",TRUE
3714,"N",0.0356001067301284,"N",TRUE
3709,"Y",0.999426318842848,"Y",TRUE
3708,"N",0.486233309647718,"Y",FALSE
3704,"Y",0.992409721027226,"Y",TRUE
3703,"N",0.362129632235671,"N",TRUE
3702,"N",0.021231437317235,"N",TRUE
3818,"N",2.22044604925031e-16,"N",TRUE
